source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CJFN2HJK,BACKPACK,17.1,noise,unknown,plastic,detail:plastic; detail:poly; detail:opp,plastic,detail:plastic; detail:poly; detail:opp,1,unknown,unknown,unknown,,B0CJFN2HJK,B0CJFLK52Q,Pritent Crossbody Bags for Women Men Trendy Sling Bag Backpack Casual Chest Bag with Convertible Shoulder Strap,Pritent,9.79,7000.0,5165.0,4.5,CN,True,28.0,Hiking Daypacks / 3400471 / 1,https://m.media-amazon.com/images/I/71T6f8kbJJL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FH6VLMKM,BASKET,16.3,noise,banneton/proofing,paper,detail:kraft,paper,detail:kraft,1,unknown,giftable,sourdough,,B0FH6VLMKM,B0FH6VLMKM,"Astercook Sourdough Starter Kit with Round & Oval Banneton Bread Proofing Basket, Bread Sling, Starter Jar, Dough Whisk, Scrapers, Stencils, Complete Sourdough Bread Baking Supplies, Mothers Day Gifts",Astercook,56.99,3000.0,451.0,4.7,CN,True,1.0,Bread Proofing Baskets / 16188240011 / 8,https://m.media-amazon.com/images/I/819myFEWYcL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DBB9PYBM,BAKING PAN,15.8,noise,unknown,linen,title:linen; detail:linen,linen,title:linen; detail:linen,1,unknown,farmhouse/natural,sandwich loaf,,B0DBB9PYBM,B0DC11QD44,"Sur La Table Kitchen Essentials Bake Sale 9 X 5 Inch PFOA, PFAS, PTFE Free Nonstick Loaf Pan - Linen White",Sur La Table,11.73,500.0,178.0,4.5,,True,11.0,Loaf Pans / 289677 / 54,https://m.media-amazon.com/images/I/41N2z04gGsL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0BGT5FYZR,NUTRITIONAL SUPPLEMENT,15.4,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,unknown,organic; eco,B0BGT5FYZR,B0BGT5FYZR,"Spartan Bee Bread Chewables – Bee Bread Raw Organic Natural Multivitamin with Bee Pollen, Propolis & Royal Jelly | Fermented for Energy, Vitality, Recovery & Immunity | Non-GMO, Nothing Synthetic",The Stampede Network,65.0,700.0,1013.0,4.0,US,True,0.0,Blended Vitamin & Mineral Supplements / 3773931 / 938,https://m.media-amazon.com/images/I/71w00l+Er3L._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FKB394F8,FOOD STORAGE CONTAINER,15.1,noise,bread box,plastic,title:plastic; detail:plastic; detail:poly,plastic,title:plastic; detail:plastic; detail:poly,1,lid,clear/minimal,sandwich loaf,freezer,B0FKB394F8,B0GSXSJY7Q,"DIYOHFE Slide-Out Bread Storage Container with Airtight Lid, Clear Plastic Bread Box with Drawer Tray for Sandwich Loaves, Bagels & Buns, 13×5×5 in BPA-Free Bread Keeper for Counter, Pantry & Freezer",DIYOHFE,18.29,100.0,98.0,4.2,CN,True,2.0,Bread Boxes / 13880451 / 90,https://m.media-amazon.com/images/I/71tlC+AtIqL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B07ZHLM8GF,TOTE BAG,14.6,noise,unknown,plastic,title:plastic; detail:plastic; title:opp; detail:opp,plastic,title:plastic; detail:plastic; title:opp; detail:opp,50,unknown,giftable,unknown,,B07ZHLM8GF,B085N2JQTF,"Purple Q Crafts Thank You Bags With Soft Loop Handle for Business Retail, Boutique Bulk 50 Pack 15' W x 12' H Floral Plastic Shopping Bags/Gift Bags Perfect For Mothers Day",Purple Q Crafts,17.09,600.0,6404.0,4.8,US,True,3.0,Gift Wrap Bags / 723453011 / 671,https://m.media-amazon.com/images/I/71Bs-303IKL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D3VMF4BK,ART SUPPLIES,14.2,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,farmhouse/natural,unknown,organic,B0D3VMF4BK,B0D4MTDQ2M,"FROKO White Natural Beeswax Pellets 1LB, Organic Beeswax, Beeswax for Candle Making, Body, Skin Care DIY, Lip Balm, Soap and Lotion Making Supplies",FROKO,8.99,3000.0,1336.0,4.5,CN,True,8.0,Wax / 262602011 / 2,https://m.media-amazon.com/images/I/81OKW17-RgL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CGZPR3X9,FOOD STORAGE CONTAINER,14.0,noise,bread box,wood/bamboo,title:wood; detail:wood,wood/bamboo,title:wood; detail:wood,1,unknown,farmhouse/natural,general kitchen storage,extra large,B0CGZPR3X9,B0D1THJVV7,Sunhoo Bread Box for Kitchen Countertop Wooden Bread Storage Container Bin 2 Layer Breadbox Holder Large Capacity Keeper Vintage Farmhouse Food Organizer Pantry Shelf Acrylic Window (Brown),Sunhoo,48.73,2000.0,1870.0,4.6,CN,True,3.0,Bread Boxes / 13880451 / 4,https://m.media-amazon.com/images/I/81AnbhcEuvL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F3JKPBWN,CLEANING AGENT,13.8,noise,unknown,beeswax,title:beeswax; detail:beeswax; title:beewax,beeswax,title:beeswax; detail:beeswax; title:beewax,2,unknown,farmhouse/natural,unknown,,B0F3JKPBWN,B0F3JKPBWN,"2PCS Natural Beeswax Care Spray & Restorer, The Original Beeswax Spray, Wood Seasoning Beewax For Furniture Floor, for Furniture, Floor, Tables, Cabinets",NUOKOU,14.69,1000.0,81.0,3.3,CN,True,1.0,Wood Polish / 15342871 / 37,https://m.media-amazon.com/images/I/719JjJpa6GL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DZHJ53N4,TOTE BAG,13.4,noise,unknown,plastic,detail:poly; detail:opp,plastic,detail:poly; detail:opp,1,unknown,unknown,unknown,extra large,B0DZHJ53N4,B0GMV6TFDG,"NISHEL Travel Puffy Tote Bag For Women, Ultra-Lightweight Large Tote Purse For Office Day And a Short Weekend Getaway",NISHEL,13.99,200.0,128.0,4.7,CN,True,7.0,Women’s Tote Handbags / 16977746011 / 144,https://m.media-amazon.com/images/I/61rCgbEtjTL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPXLPQJF,BREAD,13.0,noise,unknown,unknown,,unknown,,1,unknown,unknown,homemade bread,organic,B0DPXLPQJF,B0DPXLPQJF,"365 by Whole Foods Market Organic White Artisan Bread, 16 OZ",365 by Whole Foods Market,3.69,20000.0,578.0,4.4,,False,1.0,Breads / 18776870011 / 53,https://m.media-amazon.com/images/I/61LS3Bup2GL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0C9SJ9FRW,KITCHEN,12.8,noise,unknown,wood/bamboo,detail:bamboo,wood/bamboo,detail:bamboo,1,unknown,unknown,sourdough,,B0C9SJ9FRW,B0GP38S55S,Brod & Taylor Sourdough Home,Brod & Taylor,129.0,500.0,738.0,4.6,,True,2.0,Bread Machines / 289917 / 8,https://m.media-amazon.com/images/I/51OZMYpKnkL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CWSLCG3B,HONEY,12.8,noise,unknown,plastic,detail:plastic,plastic,detail:plastic,1,unknown,unknown,unknown,eco,B0CWSLCG3B,B0CWSLCG3B,"Divine Nectar Spartan Bee Bread Infused Heather Honey | Supercharged Performance, Recovery, and Vitality | 100% Raw and Pure",The Stampede Network,59.99,200.0,366.0,4.4,US,True,1.0,Honey / 16317891 / 167,https://m.media-amazon.com/images/I/818S6kePefL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPNJNFWX,FOOD STORAGE BAG,12.7,noise,unknown,plastic,detail:plastic,plastic,detail:plastic,100,unknown,unknown,general kitchen storage,,B0DPNJNFWX,B0DPNJNFWX,"Amazon Basics Twist Tie Storage Bags, Gallon Size, Great for Bread and Rolls, 100 Count",Amazon Basics,4.82,3000.0,125.0,4.7,,True,1.0,Disposable Food Storage Bags / 16284874011 / 72,https://m.media-amazon.com/images/I/61VIRkQ2piL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GLFNVN6Q,BACKPACK,12.7,noise,unknown,plastic,title:poly; detail:poly,plastic,title:poly; detail:poly,1,zipper,unknown,unknown,washable,B0GLFNVN6Q,B0GL2BSHKW,"Pander Drawstring Backpack with Adjustable Shoulder Straps, Slim Gym Cinch Sack with Side Zipper Pocket, Machine Washable Polyester Daypack for Travel & Workout, Blue",Pander,19.99,0.0,19.0,4.3,CN,True,5.0,Gym Drawstring Bags / 2404177011 / 269,https://m.media-amazon.com/images/I/918DYqJLSAL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B073P52PPR,BAKING PAN,11.2,noise,unknown,unknown,,unknown,,2,unknown,unknown,sandwich loaf,,B073P52PPR,B0FK5VPFYM,"Amazon Basics Rectangular Nonstick Bread Loaf Pan for Baking Meatloaf with Even Heat Distribution, 9.5 x 5 Inch, Gray, Set of 2",Amazon Basics,9.79,10000.0,29650.0,4.8,,True,2.0,Loaf Pans / 289677 / 1,https://m.media-amazon.com/images/I/81syrUvsd3L.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B01LWX2IO1,ART SUPPLIES,9.3,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,unknown,unknown,,B01LWX2IO1,B0CVS9L1Z3,"Beesworks Yellow Beeswax Bars (6 oz) | 100% Pure, Cosmetic Grade, Triple-Filtered Beeswax for DIY Skin Care, Lip Balm, Lotion and Candle Making (1 oz Bars - Pack of 6)",BEESWORKS,6.99,2000.0,10663.0,4.6,US,True,4.0,Candle Making Wax / 262602011 / 4,https://m.media-amazon.com/images/I/61FlWGIpfPL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0C69CCMN4,ART CRAFT KIT,9.2,noise,unknown,beeswax,title:beeswax; detail:beeswax; detail:bee wax,beeswax,title:beeswax; detail:beeswax; detail:bee wax,12,unknown,unknown,unknown,,B0C69CCMN4,B0FT866XYF,"Sukh 290g(10.23oz) Yellow Beeswax-Bar - 12 Pcs Beeswax Block - Triple Filtered Wax Bar Candle Wax for Candles Making Skincare,Lip Balms,Lotions,DIY Projects,Soap",Sukh,6.99,300.0,582.0,4.5,CN,True,2.0,Candle Making Wax / 262602011 / 38,https://m.media-amazon.com/images/I/61Q2oCcr-CL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0B9J1NLLW,BAKING PAN,8.4,noise,unknown,unknown,,unknown,,2,unknown,unknown,sandwich loaf,washable,B0B9J1NLLW,B0GL7BPGW8,"GoodCook Nonstick Loaf Pan 8 x 4-Inch Heavy-Duty Steel Bakeware with Easy-Clean Non-Stick Coating, Oven & Dishwasher Safe Pan for Meatloaf Breads Lasagnas Casseroles & More, Set of 2, Gray",GoodCook,11.99,4000.0,1402.0,4.7,,True,2.0,Loaf Pans / 289677 / 5,https://m.media-amazon.com/images/I/81rzrxASxGL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GTN8F5BZ,,5.7,noise,unknown,plastic,title:plastic; detail:plastic; detail:poly; detail:polyethylene; title:opp; detail:opp,plastic,title:plastic; detail:plastic; detail:poly; detail:polyethylene; title:opp; detail:opp,600,unknown,unknown,unknown,,B0GTN8F5BZ,B0GTN8F5BZ,"Reli. Thank You Bags | 600 Pack | White Thank You Plastic Bags with Handles | Ideal for Grocery, Shopping, Food Take Out, Restaurants, Small Business (11.5"" x 6.5"" x 21"")",Reli.,0.0,0.0,0.0,0.0,,False,0.0,Shopping & Merchandise Bags / 8615557011 / 141,https://m.media-amazon.com/images/I/81z5YR6VS3L.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DNBMXWNH,NUTRITIONAL SUPPLEMENT,5.6,noise,unknown,unknown,,unknown,,1,unknown,farmhouse/natural,unknown,,B0DNBMXWNH,B0DNBMXWNH,"HONEYBEEZONE-Raw Bee Bread-Perga, Fermented Bee Pollen Superfood, Single Ingredient Food, Nutrient-Dense, Naturally Fermented, Non-GMO, Gluten-Free, 3.5 oz",HONEYBEEZONE,0.0,300.0,83.0,4.4,,False,0.0,Blended Vitamin & Mineral Supplements / 3773931 / 2367,https://m.media-amazon.com/images/I/71k8c4OOl6L._AC_SL1500_.jpg,,,,,,,
