source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D3VMF4BK,CANDLE,14.2,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,farmhouse/natural,unknown,organic,B0D3VMF4BK,B0D4MTDQ2M,"FROKO White Natural Beeswax Pellets 1LB, Organic Beeswax, Beeswax for Candle Making, Body, Skin Care DIY, Lip Balm, Soap and Lotion Making Supplies",FROKO,8.09,2000.0,1397.0,4.5,CN,True,8.0,Wax / 262602011 / 2,https://m.media-amazon.com/images/I/81OKW17-RgL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B083QZVYSD,BREAD,13.6,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,,B083QZVYSD,B0FLTN5DZX,"The Rustik Oven Sourdough Bread, Bread Free From Artificial Colors and Flavors, 16 Oz Loaf",The Rustik Oven,4.99,10000.0,741.0,4.6,,False,1.0,Sourdough Sandwich Bread / 18776908011 / 6,https://m.media-amazon.com/images/I/81MCeZD9QzL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPXNPLLY,BREAD,13.5,noise,unknown,unknown,,unknown,,1,unknown,unknown,unknown,organic,B0DPXNPLLY,B0DPXNPLLY,"365 by Whole Foods Market Organic Whole Wheat Bread, 20 OZ",365 by Whole Foods Market,4.19,10000.0,439.0,4.6,,False,1.0,Whole Wheat Sandwich Bread / 18776912011 / 6,https://m.media-amazon.com/images/I/51YVt8YUEtL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CGZPR3X9,FOOD STORAGE CONTAINER,13.2,noise,bread box,wood/bamboo,title:wood; detail:wood,wood/bamboo,title:wood; detail:wood,1,unknown,farmhouse/natural,general kitchen storage,extra large,B0CGZPR3X9,B0D1THJVV7,Sunhoo Bread Box for Kitchen Countertop Wooden Bread Storage Container Bin 2 Layer Breadbox Holder Large Capacity Keeper Vintage Farmhouse Food Organizer Pantry Shelf Acrylic Window (Brown),Sunhoo,47.49,1000.0,1912.0,4.6,CN,True,4.0,Bread Boxes / 13880451 / 5,https://m.media-amazon.com/images/I/81AnbhcEuvL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09C9NWH7F,CLEANING AGENT,12.7,noise,unknown,wood/bamboo,detail:wood,wood/bamboo,detail:wood,2,unknown,unknown,unknown,,B09C9NWH7F,B0CN4CSW64,The Original Bee’s Wax Old World Formula Furniture Polish - 2 Pack,The Original Bee‘s Wax,34.97,6000.0,9494.0,4.7,US,True,2.0,Wood Polish / 15342871 / 4,https://m.media-amazon.com/images/I/81zT9hQDcYL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DPNJNFWX,FOOD STORAGE BAG,12.5,noise,unknown,plastic,detail:plastic,plastic,detail:plastic,100,unknown,unknown,general kitchen storage,,B0DPNJNFWX,B0DPNJNFWX,"Amazon Basics Twist Tie Storage Bags, Gallon Size, Great for Bread and Rolls, 100 Count",Amazon Basics,3.98,2000.0,166.0,4.6,,True,1.0,Disposable Food Storage Bags / 16284874011 / 64,https://m.media-amazon.com/images/I/61VIRkQ2piL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09M96XDX5,BREAD,12.1,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,,B09M96XDX5,B09M96XDX5,"Nature‘s Own Perfectly Crafted Sourdough Bread, Thick Sliced Non-GMO Sourdough Bread, 22 oz Loaf",Nature‘s Own,3.42,6000.0,1085.0,4.4,,True,1.0,Sourdough Sandwich Bread / 18776908011 / 4,https://m.media-amazon.com/images/I/81162X9GMvL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B07VWVWYF9,CANDLE,11.9,noise,unknown,beeswax,title:beeswax; detail:beeswax; detail:beewax,beeswax,title:beeswax; detail:beeswax; detail:beewax,1,unknown,farmhouse/natural,unknown,,B07VWVWYF9,B08TGV6PX9,"TooGet Pure Yellow Beeswax Blocks - 100% Natural Beeswax Bars, Triple Filtered - Premium Quality, Cosmetic Grade - 14 OZ",TooGet,9.99,400.0,2259.0,4.2,CN,True,0.0,Wax / 262602011 / 13,https://m.media-amazon.com/images/I/41dpyJFNRvL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B079JX8D2D,,11.5,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,,B079JX8D2D,B0BHSF2FBS,"BECKMANNS OLD WORLD BAKERY Sliced California Sourdough, 24 OZ",Beckmanns Old World Bakery,7.99,1000.0,1081.0,4.6,,False,0.0,,https://m.media-amazon.com/images/I/813538G0+zL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FC6Q1MPP,,11.0,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,,B0FC6Q1MPP,B0FC6Q1MPP,Whole Foods Market San Francisco Sourdough Boule,Whole Foods Market,5.99,8000.0,109.0,4.6,,False,0.0,,https://m.media-amazon.com/images/I/61mDovK23OL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0CP61GH31,BREAD,10.7,noise,unknown,unknown,,unknown,,1,unknown,unknown,sourdough,,B0CP61GH31,B0CP61GH31,Whole Foods Market San Francisco Sourdough Boule,Whole Foods Market,5.49,10000.0,434.0,4.6,,False,1.0,Sourdough Sandwich Bread / 18776908011 / 14,https://m.media-amazon.com/images/I/81jTkyqEsDL._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B01LWX2IO1,ART SUPPLIES,9.7,noise,unknown,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,unknown,unknown,unknown,,B01LWX2IO1,B0CVS9L1Z3,"Beesworks Yellow Beeswax Bars (6 oz) | 100% Pure, Cosmetic Grade, Triple-Filtered Beeswax for DIY Skin Care, Lip Balm, Lotion and Candle Making (1 oz Bars - Pack of 6)",BEESWORKS,6.99,1000.0,10680.0,4.6,US,True,4.0,Candle Making Wax / 262602011 / 5,https://m.media-amazon.com/images/I/61FlWGIpfPL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DXB36698,FOOD SPATULA,9.4,noise,unknown,silicone,title:silicone; detail:silicone,silicone,title:silicone; detail:silicone,4,unknown,unknown,sourdough,,B0DXB36698,B0DBZ9HPPX,"4 Pcs Silicone Jar Spatula Set - Long Handle Sourdough Scraper, Skinny Spatula for Jars, Bottles, and Containers, Non-Stick Heat Resistant Cake Cream Spatulas",GZLT,6.28,4000.0,593.0,4.5,CN,True,3.0,Spatulas / 760380 / 8,https://m.media-amazon.com/images/I/51i6rjQHIkL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B079Q16NWY,BREAD,8.4,noise,unknown,unknown,,unknown,,1,unknown,unknown,sandwich loaf,,B079Q16NWY,B079Q16NWY,"Nature‘s Own Perfectly Crafted White Bread, Thick Sliced Non-GMO Sandwich Bread, 22 oz Loaf",Nature‘s Own,3.86,10000.0,7272.0,4.7,,True,1.0,White Sandwich Bread / 18776910011 / 7,https://m.media-amazon.com/images/I/81jN6q8fc1L._SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B07WVCKT16,FOOD STORAGE CONTAINER,8.0,noise,bread box,metal,title:metal,unknown,,1,unknown,unknown,general kitchen storage,,B07WVCKT16,B0D7DYKTQH,"YAMAZAKI Home Tower Bread Box Keeper Holder Container, Metal Bread Holder Saver, Slim Space Saving Counter Storage - Horizontal - Steel",YAMAZAKI,158.0,0.0,1904.0,4.7,US,False,4.0,Bread Boxes / 13880451 / 152,https://m.media-amazon.com/images/I/71c-9L9PIXL._AC_SL1500_.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B00HFEL0M6,BREAD,7.0,noise,unknown,unknown,,unknown,,1,unknown,unknown,sandwich loaf,,B00HFEL0M6,B0D1GMMPZ1,"Wonder Bread Classic White Sandwich Bread, Sliced White Bread, 20 Oz Loaf",WONDER,0.0,20000.0,27553.0,4.7,,False,1.0,White Sandwich Bread / 18776910011 / 3,https://m.media-amazon.com/images/I/61aGvr2wQtL.jpg,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B082N5PF8D,BREAD,6.5,noise,unknown,plastic,detail:opp,plastic,detail:opp,1,unknown,unknown,unknown,,B082N5PF8D,B0D9LRQXSC,"365 by Whole Foods Market, Bread White Gluten-Free, 20 Ounce",365 by Whole Foods Market,0.0,4000.0,2913.0,4.3,,False,0.0,White / 18776910011 / 24,https://m.media-amazon.com/images/I/517X8xe0K0L.jpg,,,,,,,
